origen,destino,distancia
N12_28,N12_29,92.95
N12_29,N12_28,87.96219543183643
N12_28,N13_28,100.83
N12_28,N13_29,138.82
N12_29,N12_30,108.84
N12_30,N12_29,117.82717154121076
N12_29,N13_29,93.09
N13_29,N12_29,96.80642501531267
N12_30,N12_31,108.86
N12_31,N12_30,117.18569749804364
N12_30,N13_30,106.94
N13_30,N12_30,96.8932892597469
N12_31,N12_32,98.09
N12_32,N12_31,97.32963935092273
N12_31,N13_31,94.02
N12_31,N13_32,129.25
N12_32,N12_33,106.22
N12_33,N12_32,98.30435817827941
N12_32,N13_32,112.82
N12_32,N13_33,140.4
N12_33,N12_34,88.48
N12_34,N12_33,85.3985907119634
N12_33,N13_33,99.28
N13_33,N12_33,105.08650873552902
N12_34,N12_35,94.54
N12_35,N12_34,92.90335955234605
N12_34,N13_34,99.61
N13_34,N12_34,100.56524032223226
N12_34,N13_35,138.04
N12_35,N12_36,107.46
N12_36,N12_35,104.03662868758629
N12_35,N13_35,104.53
N13_35,N12_35,106.43182298117571
N12_35,N13_36,152.51
N12_36,N12_37,103.81
N12_37,N12_36,109.77547841099482
N12_36,N13_36,91.67
N13_36,N12_36,86.83265328721218
N12_37,N12_38,87.6
N12_37,N13_37,94.74
N13_37,N12_37,96.14571973427167
N12_38,N13_38,106.52
N13_38,N12_38,105.72980128458033
N13_0,N13_1,107.24
N13_1,N13_0,100.29457999919914
N13_0,N14_0,100.94
N14_0,N13_0,92.25123893193644
N13_1,N13_2,104.02
N13_2,N13_1,109.6650276540256
N13_1,N14_1,99.47
N14_1,N13_1,99.35650766230683
N13_2,N13_3,89.06
N13_2,N14_2,114.94
N14_2,N13_2,123.84236820276598
N13_2,N14_3,146.22
N13_3,N13_4,103.11
N13_4,N13_3,92.80280146886749
N13_3,N14_3,107.81
N13_4,N13_5,112.37
N13_5,N13_4,109.89747030602672
N13_4,N14_4,89.29
N14_4,N13_4,83.85521450312962
N13_5,N13_6,99.2
N13_6,N13_5,100.59428393185019
N13_5,N14_5,104.23
N14_5,N13_5,100.15565207331692
N13_5,N14_6,149.76
N13_6,N13_7,85.48
N13_7,N13_6,93.73019286886496
N13_6,N14_6,114.95
N14_6,N13_6,105.50771743146251
N13_7,N13_8,100.91
N13_8,N13_7,98.97651225101207
N13_7,N14_7,112.78
N13_8,N13_9,97.37
N13_9,N13_8,98.32198915021773
N13_8,N14_8,107.05
N13_8,N14_9,146.65
N13_9,N13_10,116.01
N13_10,N13_9,112.74419391820744
N13_9,N14_9,98.41
N14_9,N13_9,105.60730661208764
N13_10,N13_11,90.79
N13_11,N13_10,88.8701242211807
N13_10,N14_10,113.4
N14_10,N13_10,110.74166846460717
N13_11,N13_12,94.58
N13_12,N13_11,97.65361469087173
N13_11,N14_11,97.96
N14_11,N13_11,91.85174021161959
N13_12,N13_13,110.06
N13_13,N13_12,117.54325866022847
N13_12,N14_12,104.83
N13_12,N14_13,157.83
N13_13,N13_14,99.0
N13_14,N13_13,91.7586934732626
N13_13,N14_13,96.81
N13_14,N13_15,100.74
N13_15,N13_14,100.47205853655866
N13_14,N14_14,102.48
N14_14,N13_14,112.52750079058752
N13_15,N13_16,100.7
N13_16,N13_15,99.00532909082978
N13_15,N14_15,100.83
N14_15,N13_15,106.65653060912523
N13_16,N13_17,92.32
N13_17,N13_16,86.40777877072944
N13_16,N14_16,111.08
N14_16,N13_16,112.23634347494475
N13_17,N13_18,116.52
N13_18,N13_17,109.19767424913408
N13_17,N14_17,100.91
N14_17,N13_17,102.48295482270274
N13_17,N14_18,134.27
N13_18,N13_19,91.97
N13_18,N14_18,90.73
N14_18,N13_18,89.1120629667598
N13_19,N13_20,92.48
N13_20,N13_19,101.32540588090087
N13_19,N14_19,103.67
N14_19,N13_19,107.91803463733278
N13_20,N13_21,107.26
N13_21,N13_20,111.34654732583103
N13_20,N14_20,87.52
N13_20,N14_21,147.48
N13_21,N13_22,101.86
N13_22,N13_21,111.71329218902335
N13_21,N14_21,107.87
N14_21,N13_21,107.11353632550441
N13_22,N13_23,91.77
N13_23,N13_22,84.21634432134759
N13_22,N14_22,94.55
N14_22,N13_22,99.12028435283351
N13_22,N14_23,134.3
N13_23,N13_24,111.93
N13_23,N14_23,94.47
N14_23,N13_23,100.10226815867051
N13_24,N13_25,93.33
N13_24,N14_24,113.58
N14_24,N13_24,119.90702235884187
N13_25,N13_26,106.08
N13_26,N13_25,105.42723443115688
N13_25,N14_25,107.09
N14_25,N13_25,105.39832298291269
N13_25,N14_26,152.05
N13_26,N13_27,109.1
N13_27,N13_26,104.50052823107711
N13_26,N14_26,94.8
N13_26,N14_27,143.74
N13_27,N13_28,89.28
N13_28,N13_27,93.33280692673733
N13_27,N14_27,109.37
N14_27,N13_27,99.77645215121888
N13_28,N13_29,92.92
N13_28,N14_28,91.44
N13_28,N14_29,138.67
N13_29,N13_30,115.09
N13_30,N13_29,117.95152883214018
N13_29,N14_29,91.63
N13_30,N13_31,98.33
N13_31,N13_30,105.24152240553111
N13_30,N14_30,100.12
N13_31,N13_32,88.93
N13_31,N14_31,100.38
N14_31,N13_31,90.6271396300266
N13_32,N13_33,100.41
N13_32,N14_32,94.43
N14_32,N13_32,87.8413471958996
N13_33,N13_34,104.52
N13_34,N13_33,99.52922409753471
N13_33,N14_33,106.09
N14_33,N13_33,105.77000102477082
N13_33,N14_34,141.89
N13_34,N13_35,92.84
N13_35,N13_34,89.92200157749835
N13_34,N14_34,101.88
N13_35,N13_36,111.4
N13_36,N13_35,103.69446865098212
N13_35,N14_35,105.54
N14_35,N13_35,115.95860431126137
N13_35,N14_36,144.33
N13_36,N13_37,89.76
N13_36,N14_36,105.54
N14_36,N13_36,108.44392606037123
N13_37,N13_38,98.9
N13_38,N13_37,95.83559773098354
N13_37,N14_37,100.82
N14_37,N13_37,105.9715779937284
N13_38,N14_38,81.83
N14_0,N14_1,113.86
N14_1,N14_0,119.46534021962874
N14_0,N15_0,87.59
N15_0,N14_0,88.15969994149566
N14_1,N14_2,97.41
N14_2,N14_1,96.9149542124455
N14_1,N15_1,103.51
N14_1,N15_2,140.29
N14_2,N14_3,100.21
N14_2,N15_2,84.01
N15_2,N14_2,83.15008411808635
N14_3,N14_4,91.36
N14_4,N14_3,94.70151595301681
N14_3,N15_3,91.86
N14_3,N15_4,142.23
N14_4,N14_5,110.86
N14_5,N14_4,120.97450401838479
N14_4,N15_4,107.75
N15_4,N14_4,116.75880545379238
N14_4,N15_5,158.24
N14_5,N14_6,104.36
N14_6,N14_5,99.49865688969156
N14_5,N15_5,109.63
N14_6,N14_7,102.01
N14_7,N14_6,107.58282701427706
N14_6,N15_6,86.44
N15_6,N14_6,90.49081102317297
N14_7,N14_8,87.7
N14_7,N15_7,88.49
N15_7,N14_7,91.85754586495398
N14_8,N14_9,97.22
N14_9,N14_8,100.57995936078437
N14_8,N15_8,106.9
N15_8,N14_8,96.46573496768251
N14_9,N14_10,100.24
N14_9,N15_9,100.22
N15_9,N14_9,94.59598083288166
N14_10,N14_11,112.96
N14_10,N15_10,101.13
N14_11,N14_12,98.48
N14_12,N14_11,101.56450229364316
N14_11,N15_11,101.49
N15_11,N14_11,110.63402489482101
N14_12,N14_13,100.98
N14_13,N14_12,93.30505770907297
N14_12,N15_12,99.15
N15_12,N14_12,91.81106083106441
N14_13,N14_14,103.49
N14_14,N14_13,104.85749211115117
N14_13,N15_13,100.88
N15_13,N14_13,108.86972889408776
N14_14,N14_15,92.78
N14_14,N15_14,103.03
N15_14,N14_14,112.01796752654141
N14_15,N14_16,88.32
N14_16,N14_15,84.37003924195439
N14_15,N15_15,100.79
N15_15,N14_15,108.92156571327942
N14_15,N15_16,136.92
N14_16,N14_17,116.21
N14_17,N14_16,108.35341450752136
N14_16,N15_16,99.42
N14_16,N15_17,142.14
N14_17,N14_18,88.02
N14_18,N14_17,85.07405398849289
N14_17,N15_17,89.94
N14_17,N15_18,126.07
N14_18,N14_19,102.94
N14_18,N15_18,101.49
N15_18,N14_18,101.32196882045497
N14_18,N15_19,144.81
N14_19,N14_20,94.22
N14_20,N14_19,88.16056425270054
N14_19,N15_19,89.4
N15_19,N14_19,83.03244209428507
N14_19,N15_20,136.4
N14_20,N14_21,111.71
N14_20,N15_20,96.01
N15_20,N14_20,103.93292229699533
N14_20,N15_21,154.31
N14_21,N14_22,91.99
N14_21,N15_21,100.81
N14_22,N14_23,97.89
N14_22,N15_22,107.39
N15_22,N14_22,115.9062931745174
N14_23,N14_24,103.71
N14_24,N14_23,112.6890816134869
N14_23,N15_23,103.72
N15_23,N14_23,98.87495836425532
N14_23,N15_24,137.21
N14_24,N14_25,102.72
N14_25,N14_24,104.2534093314118
N14_24,N15_24,88.01
N15_24,N14_24,95.75331471099688
N14_25,N14_26,107.62
N14_26,N14_25,115.02531398389092
N14_25,N15_25,103.99
N15_25,N14_25,109.92536870248567
N14_26,N14_27,97.26
N14_26,N15_26,106.27
N15_26,N14_26,113.02827591859182
N14_27,N14_28,90.76
N14_28,N14_27,98.65688578766249
N14_27,N15_27,99.93
N15_27,N14_27,103.5641690119082
N14_28,N14_29,111.31
N14_29,N14_28,121.52433736937621
N14_28,N15_28,114.27
N14_29,N14_30,93.66
N14_30,N14_29,85.80111649052064
N14_29,N15_29,106.01
N15_29,N14_29,111.66050451731462
N14_30,N14_31,104.27
N14_30,N15_30,98.08
N14_31,N14_32,95.85
N14_31,N15_31,99.54
N15_31,N14_31,107.43273957280472
N14_32,N14_33,97.02
N14_33,N14_32,88.96467165259044
N14_32,N15_32,103.73
N15_32,N14_32,108.61203550109738
N14_33,N14_34,103.59
N14_33,N15_33,86.52
N15_33,N14_33,88.1283276944067
N14_34,N14_35,104.19
N14_34,N15_34,97.46
N15_34,N14_34,93.71229030579211
N14_35,N14_36,91.18
N14_36,N14_35,90.25556751339471
N14_35,N15_35,87.55
N15_35,N14_35,79.44361732558073
N14_36,N14_37,111.21
N14_37,N14_36,101.04128085307259
N14_36,N15_36,93.22
N14_36,N15_37,145.26
N14_37,N14_38,94.36
N14_38,N14_37,93.57436552367639
N14_37,N15_37,93.35
N15_37,N14_37,100.33734818680287
N14_38,N15_38,102.0
N15_38,N14_38,110.66624255977186
N15_0,N15_1,103.82
N15_0,N16_0,113.28
N16_0,N15_0,112.62795206887309
N15_0,N16_1,150.21
N15_1,N15_2,108.49
N15_1,N16_1,105.07
N16_1,N15_1,97.30611993266545
N15_2,N15_3,92.72
N15_2,N16_2,110.94
N16_2,N15_2,117.45655135648491
N15_3,N15_4,102.94
N15_3,N16_3,114.41
N16_3,N15_3,121.68190366759418
N15_4,N15_5,106.15
N15_5,N15_4,112.50148997016099
N15_4,N16_4,102.17
N15_4,N16_5,135.76
N15_5,N15_6,102.25
N15_6,N15_5,108.62060505817885
N15_5,N16_5,90.01
N16_5,N15_5,93.22151786700606
N15_6,N15_7,83.14
N15_7,N15_6,84.40317944980393
N15_6,N16_6,102.83
N15_6,N16_7,142.39
N15_7,N15_8,118.18
N15_8,N15_7,124.42529022763287
N15_7,N16_7,102.74
N16_7,N15_7,99.35993059613617
N15_8,N15_9,94.48
N15_8,N16_8,88.49
N16_8,N15_8,91.96404281496237
N15_9,N15_10,96.92
N15_10,N15_9,105.17129448510121
N15_9,N16_9,98.9
N15_10,N15_11,92.83
N15_11,N15_10,94.9175889876578
N15_10,N16_10,90.77
N16_10,N15_10,81.97675294307432
N15_11,N15_12,115.69
N15_11,N16_11,106.96
N15_12,N15_13,100.78
N15_13,N15_12,108.57866160150539
N15_12,N16_12,97.06
N16_12,N15_12,103.02747792463734
N15_12,N16_13,135.37
N15_13,N15_14,85.34
N15_14,N15_13,80.32474261088836
N15_13,N16_13,93.68
N16_13,N15_13,94.112555486374
N15_14,N15_15,103.11
N15_15,N15_14,105.38951440153788
N15_14,N16_14,88.96
N15_15,N15_16,105.74
N15_16,N15_15,115.26290345985795
N15_15,N16_15,99.22
N16_15,N15_15,104.82757765371358
N15_16,N15_17,95.8
N15_16,N16_16,89.95
N15_17,N15_18,100.46
N15_18,N15_17,92.33648001384257
N15_17,N16_17,105.65
N16_17,N15_17,111.1676396950387
N15_18,N15_19,103.61
N15_18,N16_18,107.88
N16_18,N15_18,111.31764276947196
N15_19,N15_20,100.0
N15_19,N16_19,114.99
N16_19,N15_19,119.25023586403795
N15_19,N16_20,144.79
N15_20,N15_21,98.08
N15_21,N15_20,91.73076800154034
N15_20,N16_20,104.4
N16_20,N15_20,94.86025375610663
N15_21,N15_22,109.45
N15_21,N16_21,84.71
N16_21,N15_21,81.90261960828418
N15_21,N16_22,147.29
N15_22,N15_23,88.36
N15_23,N15_22,80.28950655345119
N15_22,N16_22,104.83
N16_22,N15_22,113.73764297433424
N15_23,N15_24,100.12
N15_24,N15_23,99.82086939399267
N15_23,N16_23,91.82
N15_23,N16_24,144.2
N15_24,N15_25,111.63
N15_25,N15_24,113.69976894174337
N15_24,N16_24,115.85
N16_24,N15_24,108.87006983481348
N15_25,N15_26,88.35
N15_26,N15_25,93.27949317921734
N15_25,N16_25,95.49
N16_25,N15_25,87.81382882734006
N15_25,N16_26,143.19
N15_26,N15_27,106.37
N15_27,N15_26,103.72207601971107
N15_26,N16_26,103.62
N15_27,N15_28,105.32
N15_28,N15_27,113.54525700763658
N15_27,N16_27,101.24
N15_27,N16_28,140.65
N15_28,N15_29,103.47
N15_29,N15_28,101.13841330867186
N15_28,N16_28,98.73
N15_28,N16_29,135.17
N15_29,N15_30,94.25
N15_30,N15_29,103.21422855134117
N15_29,N16_29,104.42
N15_30,N15_31,104.59
N15_31,N15_30,95.37879467130958
N15_30,N16_30,96.1
N15_30,N16_31,130.03
N15_31,N15_32,85.73
N15_32,N15_31,80.09241777642654
N15_31,N16_31,92.04
N16_31,N15_31,99.15301635582249
N15_32,N15_33,106.41
N15_33,N15_32,109.34689926979424
N15_32,N16_32,106.62
N16_32,N15_32,99.5817042622556
N15_32,N16_33,135.68
N15_33,N15_34,96.76
N15_34,N15_33,88.75745127868015
N15_33,N16_33,103.34
N16_33,N15_33,103.11706252148696
N15_33,N16_34,147.34
N15_34,N15_35,104.77
N15_35,N15_34,111.83126805581699
N15_34,N16_34,96.16
N15_34,N16_35,145.92
N15_35,N15_36,99.02
N15_36,N15_35,94.00273932266276
N15_35,N16_35,101.04
N16_35,N15_35,102.64586974297757
N15_35,N16_36,157.86
N15_36,N15_37,107.72
N15_37,N15_36,100.1574032551492
N15_36,N16_36,110.83
N16_36,N15_36,99.85954966576645
N15_36,N16_37,135.96
N15_37,N15_38,100.65
N15_37,N16_37,100.11
N16_37,N15_37,105.4880371573077
N15_38,N16_38,114.73
N16_38,N15_38,114.25431425766465
N16_0,N16_1,97.2
N16_1,N16_0,96.27546019813673
N16_0,N17_0,90.88
N16_1,N16_2,106.59
N16_1,N17_1,106.66
N17_1,N16_1,116.25798986100044
N16_2,N16_3,93.41
N16_2,N17_2,105.84
N17_2,N16_2,97.17656216062016
N16_3,N16_4,104.06
N16_4,N16_3,108.2911730023518
N16_3,N17_3,90.84
N17_3,N16_3,95.33270470401598
N16_4,N16_5,96.97
N16_5,N16_4,102.24196814139539
N16_4,N17_4,97.68
N17_4,N16_4,95.83112023232208
N16_4,N17_5,131.06
N16_5,N16_6,91.79
N16_6,N16_5,91.13454206496652
N16_5,N17_5,102.52
N17_5,N16_5,109.90928587602275
N16_6,N16_7,116.75
N16_7,N16_6,112.84835833122574
N16_6,N17_6,112.22
N16_7,N16_8,96.42
N16_7,N17_7,109.25
N17_7,N16_7,110.17720707594425
N16_7,N17_8,146.19
N16_8,N16_9,89.22
N16_9,N16_8,81.74263313775809
N16_8,N17_8,109.41
N17_8,N16_8,114.56891750031222
N16_9,N16_10,105.43
N16_10,N16_9,109.1127324534886
N16_9,N17_9,106.68
N17_9,N16_9,98.37958217694408
N16_10,N16_11,101.77
N16_11,N16_10,99.03383506442887
N16_10,N17_10,114.51
N16_11,N16_12,97.16
N16_11,N17_11,100.56
N17_11,N16_11,94.62117967235758
N16_11,N17_12,140.68
N16_12,N16_13,100.75
N16_12,N17_12,104.51
N16_13,N16_14,103.79
N16_14,N16_13,105.45311820120324
N16_13,N17_13,113.96
N17_13,N16_13,107.34562429188436
N16_13,N17_14,145.36
N16_14,N16_15,101.39
N16_14,N17_14,109.64
N17_14,N16_14,104.53862298603502
N16_15,N16_16,90.11
N16_15,N17_15,89.22
N16_16,N16_17,104.51
N16_17,N16_16,105.06771968657867
N16_16,N17_16,116.53
N16_16,N17_17,152.9
N16_17,N16_18,107.45
N16_18,N16_17,108.15606394841676
N16_17,N17_17,89.19
N16_18,N16_19,104.4
N16_19,N16_18,113.6992279302664
N16_18,N17_18,102.82
N17_18,N16_18,111.88617174026885
N16_19,N16_20,94.88
N16_20,N16_19,94.08061929983475
N16_19,N17_19,97.88
N16_19,N17_20,131.54
N16_20,N16_21,95.42
N16_20,N17_20,111.78
N17_20,N16_20,103.04696216475601
N16_21,N16_22,108.24
N16_22,N16_21,108.16052445490645
N16_21,N17_21,106.59
N17_21,N16_21,107.0310190958006
N16_22,N16_23,98.61
N16_22,N17_22,85.23
N17_22,N16_22,85.93630029523466
N16_23,N16_24,94.92
N16_24,N16_23,93.85423922834302
N16_23,N17_23,99.8
N17_23,N16_23,95.63867527137437
N16_24,N16_25,110.21
N16_25,N16_24,104.30997517588669
N16_24,N17_24,82.4
N17_24,N16_24,84.78419507455276
N16_25,N16_26,97.96
N16_26,N16_25,100.82143562876777
N16_25,N17_25,97.27
N17_25,N16_25,99.0861720398482
N16_26,N16_27,101.37
N16_27,N16_26,100.26012630086868
N16_26,N17_26,92.13
N17_26,N16_26,85.34838904665219
N16_26,N17_27,145.48
N16_27,N16_28,95.8
N16_27,N17_27,102.06
N16_28,N16_29,97.94
N16_29,N16_28,103.22385785080435
N16_28,N17_28,99.43
N16_29,N16_30,98.95
N16_30,N16_29,92.34732520545046
N16_29,N17_29,89.87
N17_29,N16_29,93.67711198578614
N16_30,N16_31,97.1
N16_31,N16_30,103.68982116484283
N16_30,N17_30,109.56
N17_30,N16_30,113.20519192677847
N16_31,N16_32,106.55
N16_31,N17_31,99.66
N16_32,N16_33,94.14
N16_32,N17_32,90.53
N16_33,N16_34,114.18
N16_34,N16_33,103.55416002850664
N16_33,N17_33,97.08
N17_33,N16_33,94.04813364541893
N16_34,N16_35,98.53
N16_35,N16_34,91.88114846466458
N16_34,N17_34,115.31
N17_34,N16_34,125.00604835317155
N16_35,N16_36,103.3
N16_36,N16_35,95.97363109723719
N16_35,N17_35,112.63
N17_35,N16_35,108.58022911242587
N16_36,N16_37,90.48
N16_37,N16_36,99.08647635029313
N16_36,N17_36,86.35
N17_36,N16_36,89.89814492824871
N16_37,N16_38,96.99
N16_37,N17_37,105.43
N17_37,N16_37,115.56582467745893
N16_38,N17_38,94.01
N17_0,N17_1,112.54
N17_1,N17_0,111.2369113641315
N17_0,N18_0,101.61
N18_0,N17_0,106.31739867345881
N17_0,N18_1,155.04
N17_1,N17_2,87.89
N17_1,N18_1,101.54
N18_1,N17_1,97.64253333326839
N17_2,N17_3,105.17
N17_3,N17_2,104.03358958583635
N17_2,N18_2,84.44
N17_3,N17_4,96.65
N17_4,N17_3,98.2627297648487
N17_3,N18_3,96.23
N17_3,N18_4,144.22
N17_4,N17_5,101.05
N17_4,N18_4,95.36
N17_5,N17_6,103.46
N17_6,N17_5,107.00987350749337
N17_5,N18_5,95.96
N17_6,N17_7,97.31
N17_6,N18_6,98.58
N18_6,N17_6,100.65171433554468
N17_6,N18_7,139.49
N17_7,N17_8,103.34
N17_8,N17_7,100.46848871553487
N17_7,N18_7,108.92
N17_7,N18_8,144.14
N17_8,N17_9,97.98
N17_9,N17_8,95.4879992346085
N17_8,N18_8,94.35
N17_9,N17_10,112.35
N17_10,N17_9,120.76056000267275
N17_9,N18_9,103.13
N17_9,N18_10,136.8
N17_10,N17_11,86.49
N17_11,N17_10,95.01094577435566
N17_10,N18_10,89.46
N18_10,N17_10,85.67823985596401
N17_10,N18_11,137.04
N17_11,N17_12,104.93
N17_12,N17_11,103.33154251657811
N17_11,N18_11,104.42
N18_11,N17_11,96.89273157284276
N17_12,N17_13,106.43
N17_12,N18_12,97.97
N17_13,N17_14,86.49
N17_14,N17_13,94.90787013199954
N17_13,N18_13,96.91
N17_13,N18_14,135.46
N17_14,N17_15,110.61
N17_15,N17_14,101.50565282041148
N17_14,N18_14,99.12
N18_14,N17_14,107.33527367873842
N17_15,N17_16,99.06
N17_16,N17_15,103.22541369819312
N17_15,N18_15,110.45
N18_15,N17_15,102.42971831173897
N17_16,N17_17,106.95
N17_17,N17_16,108.10221355806014
N17_16,N18_16,89.75
N17_16,N18_17,140.69
N17_17,N17_18,90.04
N17_18,N17_17,86.5088901421559
N17_17,N18_17,108.87
N18_17,N17_17,108.07420023799467
N17_18,N17_19,99.77
N17_18,N18_18,87.04
N17_18,N18_19,142.2
N17_19,N17_20,97.53
N17_20,N17_19,96.99438804753271
N17_19,N18_19,94.41
N18_19,N17_19,101.82470697714497
N17_20,N17_21,116.36
N17_21,N17_20,120.73148662451996
N17_20,N18_20,95.46
N17_21,N17_22,90.2
N17_21,N18_21,92.58
N18_21,N17_21,84.55747688538634
N17_21,N18_22,132.81
N17_22,N17_23,91.55
N17_23,N17_22,92.75067073631595
N17_22,N18_22,104.76
N18_22,N17_22,107.44177318682706
N17_23,N17_24,109.67
N17_24,N17_23,101.32594852499528
N17_23,N18_23,93.95
N18_23,N17_23,95.36420467138048
N17_23,N18_24,150.87
N17_24,N17_25,109.91
N17_24,N18_24,100.15
N17_25,N17_26,80.72
N17_26,N17_25,74.83546992690586
N17_25,N18_25,105.59
N17_26,N17_27,116.75
N17_27,N17_26,126.37264290491419
N17_26,N18_26,103.46
N18_26,N17_26,99.11170444121295
N17_27,N17_28,99.2
N17_28,N17_27,99.47511122230654
N17_27,N18_27,97.32
N18_27,N17_27,91.15472928968008
N17_28,N17_29,90.49
N17_29,N17_28,91.2811058433245
N17_28,N18_28,94.14
N18_28,N17_28,100.29340455211374
N17_29,N17_30,109.07
N17_30,N17_29,113.11526929632917
N17_29,N18_29,114.57
N18_29,N17_29,105.30892675293764
N17_30,N17_31,101.14
N17_31,N17_30,91.28689394413094
N17_30,N18_30,86.14
N18_30,N17_30,83.95228855327743
N17_31,N17_32,86.22
N17_32,N17_31,93.30362790113148
N17_31,N18_31,115.02
N17_32,N17_33,105.27
N17_32,N18_32,109.19
N17_32,N18_33,155.79
N17_33,N17_34,106.93
N17_34,N17_33,114.01766646538724
N17_33,N18_33,117.99
N18_33,N17_33,118.7473932350031
N17_34,N17_35,99.6
N17_35,N17_34,91.91021738762808
N17_34,N18_34,93.55
N18_34,N17_34,85.62445009142863
N17_34,N18_35,140.75
N17_35,N17_36,96.0
N17_36,N17_35,95.60675001357221
N17_35,N18_35,96.0
N18_35,N17_35,93.36131646237573
N17_35,N18_36,135.22
N17_36,N17_37,95.27
N17_37,N17_36,97.13059717520737
N17_36,N18_36,112.4
N18_36,N17_36,108.84917451404942
N17_36,N18_37,155.93
N17_37,N17_38,114.95
N17_37,N18_37,107.15
N18_37,N17_37,101.2001286774006
N17_37,N18_38,148.74
N17_38,N18_38,102.95
N18_0,N18_1,110.08
N18_0,N19_0,93.11
N18_1,N18_2,99.97
N18_2,N18_1,105.64889028258453
N18_1,N19_1,88.03
N18_1,N19_2,136.2
N18_2,N18_3,92.67
N18_3,N18_2,84.19100898087896
N18_2,N19_2,108.25
N18_2,N19_3,139.94
N18_3,N18_4,109.49
N18_4,N18_3,99.83879016138587
N18_3,N19_3,102.21
N18_4,N18_5,96.11
N18_4,N19_4,108.94
N19_4,N18_4,114.48614131446644
N18_4,N19_5,145.23
N18_5,N18_6,93.76
N18_6,N18_5,88.23568305023561
N18_5,N19_5,115.19
N19_5,N18_5,107.92800367463602
N18_6,N18_7,99.83
N18_6,N19_6,107.7
N19_6,N18_6,117.21734085853899
N18_6,N19_7,141.81
N18_7,N18_8,109.16
N18_8,N18_7,101.74928776011895
N18_7,N19_7,82.8
N19_7,N18_7,86.58485572152256
N18_8,N18_9,101.36
N18_9,N18_8,93.23307043831541
N18_8,N19_8,96.92
N19_8,N18_8,87.49907189580061
N18_9,N18_10,99.04
N18_9,N19_9,94.16
N18_9,N19_10,130.84
N18_10,N18_11,110.33
N18_11,N18_10,120.78001415903539
N18_10,N19_10,95.09
N18_11,N18_12,81.06
N18_12,N18_11,84.42814174276656
N18_11,N19_11,104.64
N19_11,N18_11,106.51055659272009
N18_12,N18_13,107.11
N18_13,N18_12,100.27313737341647
N18_12,N19_12,97.47
N19_12,N18_12,95.12321591519749
N18_13,N18_14,105.67
N18_13,N19_13,91.56
N18_13,N19_14,142.14
N18_14,N18_15,102.14
N18_14,N19_14,96.69
N18_15,N18_16,86.63
N18_16,N18_15,90.17716783659598
N18_15,N19_15,98.24
N19_15,N18_15,89.21387704861169
N18_16,N18_17,115.46
N18_16,N19_16,101.81
N18_17,N18_18,99.59
N18_18,N18_17,109.07453426282731
N18_17,N19_17,100.72
N19_17,N18_17,101.80608171043018
N18_18,N18_19,98.5
N18_19,N18_18,92.36906421764525
N18_18,N19_18,104.49
N18_18,N19_19,133.47
N18_19,N18_20,102.38
N18_20,N18_19,106.0478885731379
N18_19,N19_19,96.4
N18_19,N19_20,142.63
N18_20,N18_21,99.94
N18_21,N18_20,92.04817562877118
N18_20,N19_20,102.27
N19_20,N18_20,105.51294617724056
N18_21,N18_22,90.69
N18_21,N19_21,106.56
N19_21,N18_21,108.48995573545986
N18_22,N18_23,98.47
N18_23,N18_22,107.88084346618382
N18_22,N19_22,96.08
N18_22,N19_23,151.54
N18_23,N18_24,114.68
N18_24,N18_23,116.8580215955873
N18_23,N19_23,109.22
N19_23,N18_23,100.97961679120961
N18_23,N19_24,155.13
N18_24,N18_25,101.56
N18_25,N18_24,97.06126436524812
N18_24,N19_24,104.87
N19_24,N18_24,106.58816121969532
N18_25,N18_26,85.29
N18_26,N18_25,87.74347223642123
N18_25,N19_25,101.01
N19_25,N18_25,100.52164257514633
N18_26,N18_27,98.85
N18_27,N18_26,98.5442146275987
N18_26,N19_26,106.27
N18_26,N19_27,149.18
N18_27,N18_28,112.08
N18_27,N19_27,103.03
N18_28,N18_29,91.59
N18_29,N18_28,84.89675631799159
N18_28,N19_28,94.64
N18_29,N18_30,101.81
N18_29,N19_29,99.59
N19_29,N18_29,108.99274106083236
N18_30,N18_31,108.59
N18_31,N18_30,101.04813459017262
N18_30,N19_30,104.63
N19_30,N18_30,96.18287751200309
N18_31,N18_32,92.87
N18_32,N18_31,97.83988434509853
N18_31,N19_31,93.1
N19_31,N18_31,87.54996926789092
N18_32,N18_33,102.2
N18_33,N18_32,97.32843819593964
N18_32,N19_32,99.35
N19_32,N18_32,106.4966888393485
N18_33,N18_34,108.98
N18_34,N18_33,98.77072141144833
N18_33,N19_33,99.11
N19_33,N18_33,107.33492400082555
N18_34,N18_35,97.54
N18_35,N18_34,95.12757367003998
N18_34,N19_34,106.25
N19_34,N18_34,96.32327066740743
N18_35,N18_36,85.66
N18_36,N18_35,82.28575960088286
N18_35,N19_35,92.82
N19_35,N18_35,92.66182745488855
N18_36,N18_37,114.9
N18_37,N18_36,114.61171421555413
N18_36,N19_36,89.38
N18_37,N18_38,89.98
N18_38,N18_37,93.31599351131102
N18_37,N19_37,88.64
N19_37,N18_37,88.21295118701208
N18_37,N19_38,137.89
N18_38,N19_38,96.95
N19_38,N18_38,94.84395165247584
N19_0,N19_1,98.94
N19_1,N19_0,101.25400231616453
N19_0,N20_0,109.44
N20_0,N19_0,119.89771308864482
N19_1,N19_2,101.77
N19_1,N20_1,95.77
N19_1,N20_2,153.08
N19_2,N19_3,87.06
